,urls
209,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22971778,jaros-jak-pis-za-ustawa-o-ipn.html"
210,"http://wyborcza.pl/7,75398,22971890,mateusz-morawiecki.html"
211,"http://warszawa.wyborcza.pl/warszawa/7,54420,22971719,reprywatyzacja-sledczy-na-tropie-blisko-12-mln-zl-odszkodowania.html"
212,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22971887,wiatr-zepchnal-turystow-ze-szlaku-trudne-warunki-w-karkonoszach.html"
213,"http://wyborcza.pl/7,75400,22969801,biale-miski-w-opalach.html"
214,"http://wyborcza.pl/7,154903,22971559,pjongczang-2018-rosjanie-uniewinnieni-ale-nie-niewinni.html"
215,"http://wyborcza.pl/7,154903,22971495,jak-pep-guardiola-zasmucil-pepa-guardiole.html"
216,"http://bialystok.wyborcza.pl/bialystok/7,35241,22971834,minister-jedzie-do-puszczy-bialowieskiej-ekolodzy-licza-na.html"
217,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22965893,jeszcze-wiecej-ropy-w-gdansku-rozbudowa-bazy-pern-u-za-143.html"
218,"http://kielce.wyborcza.pl/kielce/7,47262,22971321,falszywy-ksiadz-jacek-o-z-wyrokiem-wiezienia-sad-to-zdemoralizowany.html"
219,"http://wyborcza.pl/7,75248,22971620,ustawa-o-ipn-politycy-w-izraelu-o-podwojnym-splunieciu-w-twarz.html"
220,"http://wyborcza.pl/7,75399,22971563,nie-budujcie-popularnosci-na-kosciach-i-grobach-ukrainscy.html"
221,"http://wyborcza.pl/7,155287,22971080,zarzad-pzu-walczy-o-premie-prezes-surowka-chce-bonusow-bez.html"
222,"http://wyborcza.pl/7,155287,22947949,rewolucja-w-gospodarce-wodnej-zeglugowiec-bierze-wszystkie.html"
223,"http://wyborcza.pl/7,75398,22971340,krzysztof-czabanski-o-jacku-kurskim-szasta-pieniedzmi-nie.html"
224,"http://wyborcza.pl/7,155287,22970557,ekolodzy-wzieli-na-celownik-ofe-i-ubezpieczycieli-za-inwestycje.html"
225,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22969732,samochod-jechal-po-prad-na-autostradzie-a4-film.html"
226,"http://warszawa.wyborcza.pl/warszawa/7,54420,22971065,roza-thun-pozwie-czarneckiego-za-szmalcownikow-w-sadzie-jest.html"
227,"http://wyborcza.pl/7,155287,22970802,produkcja-na-najwyzszych-obrotach-firmy-nie-nadazaja-z-zamowieniami.html"
228,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22970710,wladyslaw-frasyniuk-nie-poszedl-na-przesluchanie.html"
229,"http://wyborcza.pl/7,155287,22970262,putin-kaze-sie-chwalic-dostawa-rosyjskiego-gazu-do-usa.html"
230,"http://krakow.wyborcza.pl/krakow/7,44425,22970529,skandaliczne-slowa-na-obchodach-w-auschwitz-nie-jestescie-prawdziwy.html"
231,"http://bielskobiala.wyborcza.pl/bielskobiala/7,88025,22969728,w-szkole-zorganizowali-strefe-ciszy-uczniowie-musza-sie-bezwzglednie.html"
232,"http://krakow.wyborcza.pl/krakow/7,44425,22970440,kod-boi-sie-sfalszowania-wyborow-przez-pis-powoluje-obywatelska.html"
233,"http://kielce.wyborcza.pl/kielce/7,47262,22969914,15-lat-wiezienia-za-zabojstwo-matki-prokurator-zadal-wyzszej.html"
234,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22969124,strazacy-uratowali-losia-uwiezionego-w-lodowej-pulapce-zdjecia.html"
235,"http://krakow.wyborcza.pl/krakow/7,44425,22970053,ojciec-zabitego-przez-kiboli-milosza-apeluje-nie-szukajcie.html"
236,"http://warszawa.wyborcza.pl/warszawa/7,157733,22969977,warszawski-indeks-powietrza-juz-dziala-sprawdzisz-gdzie-mozesz.html"
237,"http://wyborcza.pl/7,75399,22970119,ukraina-ostro-reaguje-na-zmiany-w-ustawie-o-ipn-to-polski.html"
238,"http://warszawa.wyborcza.pl/warszawa/7,54420,22969712,tanie-mieszkania-w-warszawie-powstala-spoleczna-agencja-najmu.html"
239,"http://wyborcza.pl/7,75398,22969794,msz-odpowiada-departamentowi-stanu-usa-w-sprawie-ustawy-o-ipn.html"
240,"http://wyborcza.pl/7,75399,22969700,nieoficjalnie-glosowanie-nad-odwolaniem-ryszarda-czarneckiego.html"
241,"http://warszawa.wyborcza.pl/warszawa/7,54420,22969540,jaroslaw-kaczynski-pomnik-smolenski-gotowy-w-kwietniu-pomnik.html"
242,"http://krakow.wyborcza.pl/krakow/7,44425,22969451,czy-prezydenci-polski-i-izraela-przejda-razem-w-marszu-zywych.html"
243,"http://wyborcza.pl/7,75399,22969472,russiagate-tajna-notatka-ktora-trump-chce-uderzyc-w-fbi.html"
244,"http://katowice.wyborcza.pl/katowice/7,35063,22969122,ratownik-spod-nanga-parbat-zrezygnowal-z-kontynuowania-wyprawy.html"
245,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22968347,uniwersytet-medyczny-przeprasza-zagranicznych-studentow-takie.html"
246,"http://poznan.wyborcza.pl/poznan/7,36001,22968591,komornik-chcial-eksmitowac-ciezko-chorego-frankowicza-wycofal.html"
247,"http://wyborcza.pl/7,101707,22968263,efekt-metoo-w-operze-metropolitan-opera-zwalnia-slynnego.html"
248,"http://poznan.wyborcza.pl/poznan/7,36001,22968946,pijany-kierowca-ciezarowki-staranowal-piec-aut.html"
249,"http://wyborcza.pl/7,75399,22969084,theresa-may-w-sprawie-m-in-polakow-emigrujacych-na-wyspy-beda.html"
250,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22968714,premier-morawiecki-przywiezie-zagranicznych-dziennikarzy-do.html"
251,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22968776,swastyka-na-czole-guntera-grassa-akt-wandalizmu-w-gdansku.html"
252,"http://wyborcza.pl/7,75400,22968187,te-wrony-wiedza-jak-bezpiecznie-zjesc-zabe.html"
253,"http://wyborcza.pl/7,75398,22968692,ustawa-o-ipn-tusk-ostro-o-polskich-obozach-autorzy-ustawy.html"
254,"http://warszawa.wyborcza.pl/warszawa/7,54420,22967258,znana-obronczyni-zwierzat-pisze-na-facebooku-szkoda-ze-nie.html"
255,"http://torun.wyborcza.pl/torun/7,48723,22968321,ziobro-wymienil-prezes-sadu-okregowego-we-wloclawku.html"
256,"http://wyborcza.pl/7,155287,22966622,saudyjscy-moznowladcy-wykupili-sie-z-aresztu-za-106-mld-dol.html"
257,"http://wyborcza.pl/7,75398,22968467,prezydent-duda-zawetuje-ustawe-o-ipn-to-diabelski-plan-prezesa.html"
258,"http://wyborcza.pl/7,75398,22968292,ustawa-o-ipn-tvp-przypomina-o-zachowaniu-odpowiedzialnosci.html"
259,"http://wyborcza.pl/7,155287,22967889,ryzykowne-promocje-we-francji-zakaz-razaco-niskich-cen-w-sieciach.html"
260,"http://poznan.wyborcza.pl/poznan/7,36001,22967857,straz-graniczna-z-lawicy-udaremnila-przemyt-znaleziono-elementy.html"
261,"http://wyborcza.pl/7,75399,22968171,tego-jeszcze-nie-bylo-ameryka-grozi-polsce.html"
262,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22964146,czy-mozna-zwrocic-do-sklepu-niesmaczny-alkohol-biedronka-twierdzi.html"
263,"http://wyborcza.pl/7,75398,22967914,spoleczna-funkcja-macierewicza-to-ucieczka-przed-odpowiedzialnoscia.html"
264,"http://opole.wyborcza.pl/opole/7,35086,22966370,festiwal-znowu-z-tvp-wisniewski-wrocilem-z-tarcza.html"
265,"http://wyborcza.pl/7,155287,22967190,rosyjska-dyplomacja-ruga-polske-za-sprzeciw-wobec-nord-stream.html"
266,"http://krakow.wyborcza.pl/krakow/7,44425,22967851,nie-zyje-18-latek-napadniety-przez-krakowskich-kiboli.html"
267,"http://poznan.wyborcza.pl/poznan/7,36001,22965723,pani-miroslawa-zmarla-w-szpitalu-biegli-medycy-obwiniaja-lekarzy.html"
268,"http://krakow.wyborcza.pl/krakow/7,44425,22967261,dlaczego-nowo-przyjeci-pracownicy-maja-lepiej-od-starych.html"
269,"http://warszawa.wyborcza.pl/warszawa/7,54420,22967184,ratusz-pokaze-warszawski-indeks-powietrza-w-sprawie-smogu.html"
270,"http://kielce.wyborcza.pl/kielce/7,47262,22966441,wojewoda-chce-powolac-prof-chazana-na-konsultanta-wystapila.html"
271,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22967069,na-rocznice-niepodleglosci-chcieli-rozebrac-pomnik-niepodleglosci.html"
272,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22967199,eobuwie-pl-laczy-sprzedaz-stacjonarna-z-internetowa-to-pierwszy.html"
273,"http://lodz.wyborcza.pl/lodz/7,35136,22965161,policja-w-lodzi-sciezka-do-awansu-to-droga-przez-meke-o.html"
274,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22966488,ograniczenie-handlu-w-niedziele-wchodzi-w-zycie-galerie-nie.html"
275,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22962201,ty-komuchu-zabrzydzialy-o-sikorskim-na-twitterze.html"
276,"http://wyborcza.pl/7,154903,22966660,puchar-davisa-polacy-chca-pokonac-slowenie-i-oderwac-sie-od.html"
277,"http://wyborcza.pl/7,155287,22965229,mieszkania-komunalne-tylko-dla-zle-i-srednio-sytuowanych-bogaci.html"
278,"http://wyborcza.pl/7,155287,22960753,rekord-odejsc-na-emeryture-nie-bedzie-wydatki-rosna-dlatego.html"
279,"http://wyborcza.pl/7,75399,22966095,turcja-teskni-za-imperium-osmanskim-i-planuje-ekspansje.html"
280,"http://wyborcza.pl/7,75400,22966088,kolejne-niespodziewane-odkrycie-dotyczace-historii-czlowieka.html"
281,"http://wyborcza.pl/7,75398,22966823,w-sprawie-ustawy-o-ipn-pis-nie-zrobil-ani-kroku-wstecz.html"
282,"http://bialystok.wyborcza.pl/bialystok/7,35241,22966114,wiezienie-za-sztos-po-podlasku-bialorusini-stracili-miliardy.html"
283,"http://warszawa.wyborcza.pl/warszawa/7,54420,22966106,metro-na-brodno-oglosili-przetarg-na-wykonawce-trzy-nowe-stacje.html"
284,"http://warszawa.wyborcza.pl/warszawa/7,54420,22966355,astronomiczne-ceny-w-przetargu-na-budowe-muzeum-historii-polski.html"
285,"http://krakow.wyborcza.pl/krakow/7,44425,22966742,kogut-mam-ogromny-ciag-i-potrzebe-pomocy-ludziom-w-potrzebie.html"
286,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22962803,szpitale-wydaja-krocie-na-leczenie-nieubezpieczonych-cudzoziemcow.html"
287,"http://wyborcza.pl/7,75399,22966745,amerykanscy-kongresmeni-pisza-do-prezydenta-dudy-w-sprawie-nowelizacji.html"
288,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22966163,opozycja-w-sanoku-juz-sie-zjednoczyla-w-wyborach-samorzadowych.html"
289,"http://wyborcza.pl/7,154903,22966627,przed-igrzyskami-antydoping-kusi-los.html"
290,"http://wyborcza.pl/7,75399,22966540,islamisci-przedostaja-sie-do-wloch-na-wyplywajacych-z-tunezji.html"
291,"http://wyborcza.pl/7,101707,22966520,nominacje-do-cezarow-ogloszone-faworytami-120-uderzen-serca.html"
292,"http://krakow.wyborcza.pl/krakow/7,44425,22966466,18-latek-walczy-o-zycie-po-ataku-kiboli-sam-sie-chwalil-brutalnymi.html"
293,"http://wyborcza.pl/7,75399,22966452,bedzie-polsko-izraelska-wojna-o-historie-kneset-przygotowuje.html"
294,"http://wyborcza.pl/7,75400,22963978,rozrusznik-mozgu-pomoze-chorym-na-alzheimera.html"
295,"http://wyborcza.pl/7,75399,22964119,kapsztad-szykuje-sie-na-dzien-zero-cztery-miliony-mieszkancow.html"
296,"http://krakow.wyborcza.pl/krakow/7,44425,22966143,sedzia-odeszla-z-kolegium-sadu-okregowego-w-krakowie-teraz.html"
297,"http://wyborcza.pl/7,154903,22966048,italia-czci-trenera-zagazowanego-w-auschwitz.html"
298,"http://wyborcza.pl/7,155287,22965705,waszyngton-podmienil-liste-putina-nowa-pozwala-rosji-wysmiewac.html"
299,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22964692,w-bydgoszczy-euszyla-komisja-sledcza-radni-sprawdza-gdzie.html"
300,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22964962,radni-po-i-pis-powiedzieli-nie-dla-edukacji-seksualnej-w-slupsku.html"
301,"http://wyborcza.pl/7,75399,22964983,theresa-may-w-chinach-jak-brexit-wplynie-na-handel-londynu.html"
302,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22964567,kolejne-klopoty-gdyni-z-lotniskiem-spor-miasta-z-ke-w-trybunale.html"
303,"http://bielskobiala.wyborcza.pl/bielskobiala/7,88025,22964414,pijany-instruktor-uczyl-5-latka-jezdzic-na-nartach-mial-3-6.html"
304,"http://wyborcza.pl/7,155287,22964793,deficyt-budzetowy-duzo-ponizej-prognoz-w-2017-r-zaledwie-25-4.html"
305,"http://wyborcza.pl/7,155287,22963569,im-lepiej-w-polsce-tym-gorzej-dla-danii-polscy-pracownicy.html"
306,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22964328,14-miesieczny-chlopiec-polknal-ecstasy-ciotka-z-zarzutami.html"
307,"http://wyborcza.pl/7,75398,22964656,poucza-sie-o-skok-ach-i-moralnych-aspektach-antykoncepcji-sa.html"
308,"http://wyborcza.pl/7,75399,22964565,papiez-sle-do-chile-specjalnego-wyslannika-ma-zbadac-czy-tamtejszy.html"
309,"http://wyborcza.pl/7,155287,22964481,niemcy-wpuscily-nord-stream-2-na-swoje-wody.html"
310,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22961444,sprawa-billboardu-polskiej-fundacji-narodowej-wraca-do-prokuratury.html"
311,"http://opole.wyborcza.pl/opole/7,35086,22964233,festiwal-w-opolu-jednak-z-tvp-miasto-podpisalo-juz-umowe.html"
312,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,22964145,dobra-zmiana-dotarla-do-czestochowskiego-sadu-odwolany-prezes.html"
313,"http://wyborcza.pl/7,155287,22963388,portal-randkowy-dyskryminuje-starszych-uzytkownikow-jest-wyrok.html"
314,"http://opole.wyborcza.pl/opole/7,35086,22963726,minister-rozwoju-napiety-dialog-z-ue-nie-wplynie-na-przyszla.html"
315,"http://wyborcza.pl/7,75399,22963751,chinskie-wladze-przejely-kontrole-nad-niezwykla-buddyjska-akademia.html"
316,"http://kielce.wyborcza.pl/kielce/7,47262,22963573,dwie-konkurencyjne-imprezy-w-pis-kolejne-starcie-poslanki-krupki.html"
317,"http://wyborcza.pl/7,75399,22963917,unicef-co-czwarte-dziecko-zyje-w-strefie-wojny-albo-katastrofy.html"
318,"http://warszawa.wyborcza.pl/warszawa/7,54420,22963844,demonstracja-narodowcow-przed-ambasada-izraela-ma-byc-blokada.html"
319,"http://wyborcza.pl/7,75400,22963281,orka-ktora-mowi-ludzkim-glosem.html"
320,"http://wyborcza.pl/7,75398,22963343,ustawa-o-ipn-w-senacie.html"
321,"http://wyborcza.pl/7,75399,22963415,austriaccy-prawicowcy-spiewaja-o-zydach-i-gazie.html"
322,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22961350,w-2017-roku-z-obwodu-przyjechalo-wiecej-rosjan.html"
323,"http://wyborcza.pl/7,75398,22963179,jerzy-jedlicki-nie-zyje-historyk-mial-88-lat.html"
324,"http://wyborcza.pl/7,75410,22963204,mark-salling-nie-zyje-aktor-znany-z-serialu-glee.html"
325,"http://katowice.wyborcza.pl/katowice/7,35063,22962515,autorzy-testu-dla-gimnazjalistow-nie-znaja-sie-na-plemnikach.html"
326,"http://wyborcza.pl/7,75398,22963108,stowarzyszenie-pisarzy-polskich-antysemickie-wypowiedzi-godza.html"
327,"http://kielce.wyborcza.pl/kielce/7,47262,22961943,urzedy-pracy-z-trzykrotnie-mniejszym-budzetem-odmawiaja-wielu.html"
328,"http://warszawa.wyborcza.pl/warszawa/7,54420,22962858,ekspresowa-droga-z-warszawy-na-mazury-zbuduja-pierwszy-odcinek.html"
329,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22962942,bydgoscy-drogowcy-utrudnili-zycie-mamie-niepelnosprawnej-marty.html"
330,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22961680,wicemarszalek-odpowiedzialny-za-sluzbe-zdrowia-promuje-sok-z.html"
331,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22962947,dozywocie-dla-zbigniewa-k-ktory-udusil-ciezarna-partnerke.html"
332,"http://krakow.wyborcza.pl/krakow/7,44425,22962975,brutalny-atak-na-ul-teligi-18-latek-walczy-o-zycie-niemal.html"
333,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22960046,szansa-na-darmowe-bilety-autobusowe-w-zarzadzanym-przez-biedronia.html"
334,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22958074,pasazer-obraza-na-facebooku-agentke-gdanskiego-lotniska-port.html"
335,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22961549,rzeszow-brali-500-plus-choc-im-sie-nie-nalezalo-wyludzili.html"
336,"http://wyborcza.pl/7,75399,22962955,trumpa-oredzie-o-stanie-panstw-amerykanski-sen-znow-jest-w.html"
337,"http://krakow.wyborcza.pl/krakow/7,44425,22962523,krete-sciezki-dekomunizacji-miasta-szukaja-nowych-znaczen-dla.html"
338,"http://krakow.wyborcza.pl/krakow/7,44425,22962552,nie-ma-czym-leczyc-kily-import-penicyliny-wstrzymany.html"
339,"http://wyborcza.pl/7,75398,22962441,czlowiek-od-ustawy-o-ipn.html"
340,"http://wyborcza.pl/7,155287,22947913,kurczaki-w-niebezpieczenstwie-branzy-drobiarskiej-zagrazaja.html"
341,"http://wyborcza.pl/7,75399,22962384,chusta-na-patyku-czyli-iranki-maja-dosc.html"
342,"http://wyborcza.pl/7,75400,22961518,dzis-superksiezyc-to-bedzie-krwawa-niebieska-superpelnia.html"
343,"http://wyborcza.pl/7,75398,22962518,wladza-msci-sie-na-sedziach-za-niewlasciwe-wyroki-uniewinnil.html"
344,"http://wyborcza.pl/7,75399,22961313,rabini-z-izraela-chca-ukrywac-w-domach-afrykanskich-migrantow.html"
345,"http://wyborcza.pl/7,75398,22962492,jak-w-tvp-o-zydach-rozmawiali-czabanski-w-mediach-publicznych.html"
346,"http://wyborcza.pl/7,154903,22961844,wszystkie-oblicza-lindsey-vonn.html"
347,"http://katowice.wyborcza.pl/katowice/7,72739,22962447,za-8-lat-dojedziemy-ze-slaska-trasa-s11-do-poznania.html"
348,"http://krakow.wyborcza.pl/krakow/7,44425,22962841,grupa-zaatakowala-mlodego-mezczyzne-na-ul-teligi-jest-ranny.html"
349,"http://wyborcza.pl/AkcjeSpecjalne/7,157572,22962822,wojtek-kurtyka-mackiewicz-i-kukuczka-byli-do-siebie-podobni.html"
350,"http://warszawa.wyborcza.pl/warszawa/7,54420,22962739,mieszkanie-konwickiego-kupione-przez-instytut-ksiazki.html"
351,"http://wyborcza.pl/7,154903,22962494,hotelowe-pieklo-w-rosji-wyjazd-na-mundial-moze-kibicow-slono.html"
352,"http://warszawa.wyborcza.pl/warszawa/7,54420,22962164,reprywatyzacja-zaskoczenie-na-komisji-skaryszewska-11-zwrocona.html"
353,"http://warszawa.wyborcza.pl/warszawa/7,54420,22961737,kina-w-galeriach-handlowych-beda-czynne-w-niedziele-z-zakazem.html"
354,"http://wyborcza.pl/7,75399,22962505,kreml-ostro-o-amerykanskiej-liscie-putina-przygotowali-ja.html"
355,"http://wyborcza.pl/7,155287,22962301,waszyngton-oglosil-liste-putina-ale-wpuscil-objetego-sankcjami.html"
356,"http://wyborcza.pl/7,75398,22962463,minister-srodowiska-wsparl-mysliwych.html"
357,"http://wyborcza.pl/7,75398,22962215,polska-rada-chrzescijan-i-zydow-nie-bylo-polskich-obozow-ale.html"
358,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22962059,spotkanie-z-kamila-gasiuk-pihowicz-wyborcza-na-zywo.html"
359,"http://poznan.wyborcza.pl/poznan/7,36001,22962158,sledztwo-w-sprawie-wybuchu-gazu-najbardziej-poszkodowane-rodziny.html"
360,"http://kielce.wyborcza.pl/kielce/7,47262,22961696,odkrycie-pod-lagowem-wielka-ryba-z-plucek-najwieksza-z-opisanych.html"
361,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35617,22962148,obronca-chojniczanki-michal-m-zatrzymany-za-kradziez-z-wlamaniem.html"
362,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22957431,najwiekszy-sklep-internetowy-z-obuwiem-otwiera-stacjonarny-butik.html"
363,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22961927,dziennikarze-rz-maja-przeprosic-prezydenta-sopotu-za-artykuly.html"
364,"http://krakow.wyborcza.pl/krakow/7,44425,22960853,sedziowie-twierdza-ze-nie-bylo-zgody-na-odwolania-rzecznika.html"
365,"http://wyborcza.pl/7,75400,22961953,za-umiejetnosc-mowy-odpowiadaja-takze-przedludzkie-rejony-mozgowia.html"
366,"http://wyborcza.pl/7,75398,22961800,kaczynski-o-pomysle-dudy-chyba-nikomu-nie-zalezy-na-tym-by.html"
367,"http://krakow.wyborcza.pl/krakow/7,44425,22960369,wybrala-sie-w-tatry-w-miejskich-kozaczkach-sprowadzili-ja.html"
368,"http://wyborcza.biz/biznes/7,147582,22960668,tragedia-na-nanga-parbat-ubezpieczyciele-rozkladaja-rece-my.html"
369,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22958702,przedwojenne-anonse-matrymonialne-kontra-obecne-ogloszenia.html"
370,"http://wyborcza.pl/7,75398,22961626,wybory-samorzadowe-2018-pkw-proponuje-trzy-mozliwe-terminy.html"
371,"http://wyborcza.pl/7,155287,22961540,prezydent-podpisal-ustawe-budzetowa-41-5-mld-zl-deficytu-budzetowego.html"
372,"http://warszawa.wyborcza.pl/warszawa/7,54420,22961509,caly-dorobek-chopina-wkrotce-dostepny-w-internecie-tysiace.html"
373,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22957986,pociag-do-kaliningradu-coraz-blizej.html"
374,"http://wyborcza.pl/7,75399,22961425,hiszpania-katalonia-w-klinczu-powolanie-nowego-premiera-tego.html"
375,"http://wyborcza.pl/7,155287,22961137,niedziela-dla-taty-i-mamy-prezydent-duda-podpisal-ustawe-o.html"
376,"http://kielce.wyborcza.pl/kielce/7,47262,22961182,zabojca-proboszcza-z-tarnawy-trafi-do-szpitala-psychiatrycznego.html"
377,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22959493,sniezne-kotly-jak-z-innej-planety-zobacz-wyjatkowe-zdjecia.html"
378,"http://warszawa.wyborcza.pl/warszawa/7,54420,22958501,dwie-wypozyczalnie-rowerow-na-minuty-chca-wejsc-na-nasz-rynek.html"
379,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22960868,camille-mlynarski-muzyka-korsyki-teatry-i-koncert-po-woda.html"
380,"http://krakow.wyborcza.pl/krakow/7,44425,22960863,splonal-hybrydowy-woz-ktory-mial-wozic-turystow-do-morskiego.html"
381,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22959289,lubin-matka-ktora-zabila-dwie-corki-aresztowana-przyznala.html"
382,"http://warszawa.wyborcza.pl/warszawa/7,54420,22960849,maski-antysmogowe-i-czujniki-czadu-pod-lupa-uokik-nie-kazda.html"
383,"http://wyborcza.pl/7,75399,22960474,wybory-prezydenckie-w-egipcie-znowu-beda-farsa.html"
384,"http://wyborcza.pl/7,75399,22960366,wyciekl-raport-brytyjskiego-rzadu-o-skutkach-brexitu-jest.html"
385,"http://wyborcza.pl/7,75398,22960260,ministerstwo-srodowiska-przedstawilo-propozycje-zmian-w-prawie.html"
386,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22960089,zatlukl-psa-kolkiem-sad-obnizyl-wyrok-dla-polakow-zwierze.html"
387,"http://krakow.wyborcza.pl/krakow/7,44425,22960276,proces-ws-smierci-jerzego-ziobry-pozostanie-w-krakowie.html"
388,"http://wyborcza.pl/7,155287,22959964,waszyngton-publikuje-liste-putina-ale-o-nowych-sankcjach.html"
389,"http://wyborcza.pl/7,75400,22959960,o-czym-czytali-piraci.html"
390,"http://lublin.wyborcza.pl/lublin/7,48724,22959908,policjanci-razili-paralizatorem-turyste-z-francji-sad-zachowanie.html"
391,"http://wyborcza.pl/7,75398,22959743,sedziowie-bez-zyskow-z-akcji-to-niekonstytucyjna-regulacja.html"
392,"http://wyborcza.pl/7,75398,22959947,czemu-chcecie-sluzyc-w-rocie-slubowania-nie-ma-nic-o-uleglosci.html"
393,"http://wyborcza.pl/7,155287,22958918,greccy-inwestorzy-chca-odzyskac-skonfiskowane-pieniadze-wniesli.html"
394,"http://warszawa.wyborcza.pl/warszawa/7,54420,22958704,precz-z-cenzura-chcemy-mickiewicza.html"
395,"http://wyborcza.pl/7,75398,22959369,wolski-i-ziemkiewicz-zartuja-o-zydowskich-obozach-smierci.html"
396,"http://wyborcza.pl/7,155287,22959298,dane-gus-wzrost-gospodarczy-przyspieszyl-do-4-6-proc-firmy.html"
397,"http://warszawa.wyborcza.pl/warszawa/7,54420,22959139,sasin-nie-rozwazam-startu-na-prezydenta-warszawy-kogo-wystawi.html"
