,urls
204,"http://krakow.wyborcza.pl/krakow/7,44425,24646409,strajk-nauczycieli-rodzice-kto-poprawi-egzaminy-lesnicy.html"
205,"http://krakow.wyborcza.pl/krakow/7,44425,24645953,jak-grupa-braci-zielonych-porwala-cygana-zeznania-malego.html"
206,"http://warszawa.wyborcza.pl/warszawa/7,54420,24645778,ministerstwo-edukacji-narodowej-nie-pozna-nazwisk-strajkujacych.html"
207,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24645348,prawnik-chce-ukarania-hejterow-za-nienawistne-komentarze-o-dariuszu.html"
208,"http://kielce.wyborcza.pl/kielce/7,47262,24645521,strajk-nauczycieli-uczniowie-murem-za-belframi-pikietowali.html"
209,"http://poznan.wyborcza.pl/poznan/7,36001,24645219,prezydent-gniezna-dalej-walczy-o-zakaz-marszu-rownosci-zlozyl.html"
210,"http://lodz.wyborcza.pl/lodz/7,35136,24645481,ksiadz-lemanski-o-ojcu-knabicie-pogromca-strajkujacych-nauczycieli.html"
211,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24644658,uczniowie-iii-liceum-przyszli-do-szkoly-wesprzec-nauczycieli.html"
212,"http://warszawa.wyborcza.pl/warszawa/7,54420,24644752,studenci-uw-boja-sie-chodzic-na-zajecia-przez-jednego-z-agresywnych.html"
213,"http://wyborcza.pl/7,75398,24645127,morawiecki-mial-grac-role-tuska-plus-nauczyciele-pokrzyzowali.html"
214,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24643609,walesa-we-wroclawiu-potrzebujemy-nowego-okraglego-stolu.html"
215,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24644651,estonia-nie-chce-u-siebie-rosyjskiego-zaglowca-z-krymska-zaloga.html"
216,"http://wyborcza.pl/7,75399,24644894,ukraina-przed-druga-tura-wyborow-prezydenckich-zelenski-zwiekszyl.html"
217,"http://wyborcza.pl/7,75398,24644740,chcesz-wspomoc-strajkujacych-nauczycieli-na-to-konto-mozesz.html"
218,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24644230,ostatni-dzien-egzaminow-gimnazjalnych-uczniowie-zdaja-wiedza.html"
219,"http://wyborcza.pl/7,75399,24644356,familygate-w-lizbonie-w-rzadzie-portugalii-pracuja-cale-rodziny.html"
220,"http://wyborcza.pl/7,75398,24644478,przeciekami-w-sedziego-laczewskiego-tvp-szybsza-od-wniosku.html"
221,"http://radom.wyborcza.pl/radom/7,143526,24644254,ciemna-strona-podwozek-do-szkoly.html"
222,"http://wyborcza.pl/7,155287,24644283,senat-rp-osoby-sprzatajace-na-outsourcingu-i-umowach-smieciowych.html"
223,"http://opole.wyborcza.pl/opole/7,35086,24644367,strajk-nauczycieli-zakonnica-zrobila-sobie-selfie-na-egzaminie.html"
224,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24644106,celnicy-mieli-nosa-przechwycili-tyton-wart-21-mln-zl.html"
225,"http://torun.wyborcza.pl/torun/7,48723,24644108,kasta-belfrow-dobrze-odrobila-wszystkie-lekcje-arogancji-wladzy.html"
226,"http://wyborcza.pl/7,155287,24643267,polska-zagrozi-kryzys-paliwowy-bialorus-grozi-rosji-blokada.html"
227,"http://kielce.wyborcza.pl/kielce/7,47262,24644087,strajk-nauczycieli-przed-tym-egzaminem-obawy-byly-najwieksze.html"
228,"http://kielce.wyborcza.pl/kielce/7,47262,24642850,strajk-nauczycieli-szefowa-znp-to-strajk-o-honor-godnosc.html"
229,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24642250,stocznia-remontowa-shipbuilding-sprzeda-nieodebrane-statki-marynarce.html"
230,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24641329,sympatyzujacy-z-pis-proboszcz-z-gdanska-w-wyborach-chcemy.html"
231,"http://olsztyn.wyborcza.pl/olsztyn/7,48726,24643206,skandaliczny-sms-wizytatorki-kuratorium-do-strajkujacych-nauczycieli.html"
232,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24643203,w-klubie-jamaica-ochroniarz-pobil-goscia-bo-zasypial-trzymal.html"
233,"http://wyborcza.pl/7,75400,24643771,slyszeliscie-o-drodze-wodnej-e-40-przekop-mierzei-wislanej.html"
234,"http://wyborcza.pl/7,154903,24643467,jerzy-dudek-cristiano-ronaldo-juz-nie-wychodzi-na-boisko-z.html"
235,"http://wyborcza.pl/AkcjeSpecjalne/7,160474,24640122,zlamali-szyfr-nie-do-zlamania.html"
236,"http://poznan.wyborcza.pl/poznan/7,36001,24642692,w-pogoni-za-falenta-ujawniamy-kulisy-policyjnej-akcji.html"
237,"http://wyborcza.pl/TylkoZdrowie/7,157387,24642943,pogoda-w-piatek-12-kwietnia-2019-r.html"
238,"http://wyborcza.pl/7,75400,24641505,psy-wyczuwaja-atak-padaczki.html"
239,"http://lodz.wyborcza.pl/lodz/7,35136,24643775,ukraina-wyda-polsce-gruzina-podejrzanego-o-zamordowanie.html"
240,"http://wyborcza.pl/7,75399,24642546,wraca-zimna-wojna-tym-razem-przeciwko-chinom-odpowiada-za.html"
241,"http://wyborcza.pl/7,75399,24643331,gulag-na-kolach-wyleczy-z-homojogi.html"
242,"http://wyborcza.pl/7,155287,24641820,co-dzieje-sie-z-butelka-pet-po-tym-jak-trafi-do-smietnika.html"
243,"http://wyborcza.pl/7,155287,24642714,przekrecanie-licznikow-aut-bezkarne-do-eurowyborow.html"
244,"http://poznan.wyborcza.pl/poznan/7,36001,24643696,strajk-nauczycieli-lancuch-swiatla-z-wykrzyknikiem-zgromadzil.html"
245,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24643510,protest-nauczycieli-pod-biurem-zalewskiej-dali-jej-strajkowa.html"
246,"http://wyborcza.pl/7,75398,24643396,pis-z-minimalna-przewaga-nad-ke-ale-partia-kaczynskiego-ma.html"
247,"http://wyborcza.pl/7,75400,24643292,pierwszy-prywatny-statek-wyladowal-na-ksiezycu-jest-z-izraela.html"
248,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24642564,krystyna-janda-rezyseruje-hrabine-w-gdansku-palacem-bedzie.html"
249,"http://radom.wyborcza.pl/radom/7,48201,24642584,strajk-nauczycieli-dzialacze-oswiatowej-solidarnosci-ziemi.html"
250,"http://wyborcza.pl/7,75398,24643318,strajk-nauczycieli-dzien-czwarty-powstal-fundusz-wsparcia.html"
251,"http://wyborcza.pl/7,75398,24643071,mon-szykuje-wielka-defilade-3-maja-przejdzie-pod-haslem-silni.html"
252,"http://wyborcza.pl/7,75399,24643274,prokurator-generalny-usa-fbi-szpiegowalo-ludzi-trumpa.html"
253,"http://warszawa.wyborcza.pl/warszawa/7,54420,24643311,nozownik-zadzgal-mezczyzne-na-dolnym-mokotowie-policja-zatrzymalismy.html"
254,"http://warszawa.wyborcza.pl/warszawa/7,54420,24643257,atak-na-plebanii-w-warszawie-jedna-osoba-nie-zyje.html"
255,"http://wyborcza.pl/7,75398,24642251,po-wiadomosciach-w-tvp-propisowski-internet-wie-juz-ktora.html"
256,"http://krakow.wyborcza.pl/krakow/7,44425,24642241,nauczyciele-z-krakowa-do-men-koniec-fasadowych-dzialan-zadamy.html"
257,"http://wyborcza.pl/7,154903,24642343,wade-i-nowitzki-skonczyli-kariery-zegnal-ich-nawet-barack-obama.html"
258,"http://lodz.wyborcza.pl/lodz/7,35136,24642277,starsza-pani-sasiadka-ukrainskosc-rosyjskiej-rodziny-grozila.html"
259,"http://zielonagora.wyborcza.pl/zielonagora/7,35182,24642839,strajk-nauczycieli-protestujacy-z-zielonej-gory-nagrali-teledysk.html"
260,"http://wyborcza.pl/7,75398,24642814,zmiana-sedziow-w-trybunale-pis-zglosil-swojego-kandydata.html"
261,"http://wyborcza.pl/7,75399,24642585,ue-odroczyla-brexit-do-konca-pazdziernika-co-dalej-mozliwe.html"
262,"http://wyborcza.pl/7,75398,24642645,sprawozdanie-tvp-stacja-utrzymuje-sie-przy-zyciu-dzieki-budzetowej.html"
263,"http://krakow.wyborcza.pl/krakow/7,44425,24641309,zniknely-pieniadze-zbiorki-na-seicento-dla-sebastiana-k-sprawa.html"
264,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24642586,drugi-dzien-egzaminow-w-trojmiescie-bez-problemow-czy-samorzady.html"
265,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24641672,nauczyciele-z-gdanskiej-podstawowki-nie-poddamy-sie-emocjonalnemu.html"
266,"http://wyborcza.pl/7,75400,24639705,denisowianie-coraz-bardziej-tajemniczy-naukowcy-odkryli-ich.html"
267,"http://warszawa.wyborcza.pl/warszawa/7,54420,24642314,samorzadowcy-subwencja-oswiatowa-nie-starcza-nawet-na-pensje.html"
268,"http://krakow.wyborcza.pl/krakow/7,44425,24642126,ks-babiarz-oficjalnie-prezesem-wiosny-zostal-wpisany-do-krs.html"
269,"http://wyborcza.pl/7,155287,24641196,prokuratura-zbada-czy-uber-i-bolt-uiszczaja-wszystkie-nalezne.html"
270,"http://wyborcza.pl/7,75399,24642335,czy-brexit-mozna-zatrzymac.html"
271,"http://wyborcza.pl/7,75398,24642326,sedzia-na-celowniku-prokuratury-ziobry-bo-nie-zgodzila-sie.html"
272,"http://warszawa.wyborcza.pl/warszawa/7,54420,24641733,prokuratura-i-komisja-rewizyjna-rady-warszawy-beda-badac-tzw.html"
273,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24641911,strajk-nauczycieli-podkarpacie-gotowe-na-trzeci-dzien-testow.html"
274,"http://poznan.wyborcza.pl/poznan/7,36001,24641755,podczas-egzaminow-w-poznaniu-nauczycieli-mieli-zastapic-strazacy.html"
275,"http://wyborcza.pl/7,154903,24642291,wilfredo-leon-i-ronaldo-a-sprawa-polska.html"
276,"http://wyborcza.pl/7,75399,24642223,pucz-w-sudanie-prezydent-omar-al-baszir-odsuniety-od-wladzy.html"
277,"http://warszawa.wyborcza.pl/warszawa/7,54420,24641429,najlepiej-jakby-tego-psa-auto-pieprzlo-przerazony-pies-miedzy.html"
278,"http://wyborcza.pl/7,75398,24641948,kazdy-moze-wspomoc-strajkujacych-nauczycieli-ruszyla-zbiorka.html"
279,"http://krakow.wyborcza.pl/krakow/7,44425,24641395,abp-jedraszewski-wymienia-kadre-ks-kabzinski-nie-jest-juz.html"
280,"http://zielonagora.wyborcza.pl/zielonagora/7,35182,24641836,homofobiczny-transparent-na-meczu-falubazu-co-na-to-prezes.html"
281,"http://poznan.wyborcza.pl/poznan/7,36001,24641673,wiadomosci-tvp-atakuja-dyrektorke-szkoly-gdzie-nie-odbyl-sie.html"
282,"http://lodz.wyborcza.pl/lodz/7,35136,24640210,mamy-dziela-sie-swoim-mlekiem-w-centrum-matki-polki-otwarto.html"
283,"http://wyborcza.pl/7,75399,24640762,irak-chce-dostac-miliardy-dolarow-za-przyjecie-zagranicznych.html"
284,"http://wyborcza.pl/7,155287,24641255,uokik-podejrzewa-zmowe-sprzedawcow-ciezarowek-daf.html"
285,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24641615,obalili-pomnik-ks-jankowskiego-sad-zdjal-z-nich-policyjny.html"
286,"http://krakow.wyborcza.pl/krakow/7,44425,24641384,krakowski-magistrat-apeluje-do-nauczycieli-nie-skaczcie-sobie.html"
287,"http://wyborcza.pl/7,75399,24641440,peru-byly-prezydent-pedro-pablo-kuczynski-aresztowany-za-korupcje.html"
288,"http://bielskobiala.wyborcza.pl/bielskobiala/7,88025,24641514,strajk-nauczycieli-w-bielsku-bialej-maleje-liczba-protestujacych.html"
289,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24640985,akcja-poparcia-dla-dyrektorki-ktora-nie-wpuscila-strazakow.html"
290,"http://krakow.wyborcza.pl/krakow/7,44425,24614632,nowa-zakopianka-wybudzona-z-zimowego-snu-czy-drogowcy-skoncza.html"
291,"http://wyborcza.pl/7,75399,24641089,trzeba-zakonczyc-brexitowa-telenowele.html"
292,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,24640869,strajk-nauczycieli-przez-egzamin-gimnazjalny-wiceprezydenta.html"
293,"http://wyborcza.pl/7,154903,24640698,iga-swiatek-w-cwiercfinale-w-lugano-pierwszym-w-karierze.html"
294,"http://poznan.wyborcza.pl/poznan/7,36001,24640492,101-letnia-stefania-zeznaje-w-sadzie-wlasciciel-kamienicy-mnie.html"
295,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24640700,skatowal-matke-dwojki-dzieci-na-smierc-sasiedzi-nie-reagowali.html"
296,"http://lodz.wyborcza.pl/lodz/7,35136,24640683,drugi-dzien-egzaminow-gimnazjalnych-w-komisjach-straznicy-miejscy.html"
297,"http://warszawa.wyborcza.pl/warszawa/7,54420,24640844,radni-nie-chca-przemowien-duchownych-i-modlitw-podczas-jajeczka.html"
298,"http://wyborcza.pl/7,155287,24640688,orlen-chce-polknac-ruch-naftowy-gigant-idzie-w-kioski-z-prasa.html"
299,"http://wyborcza.pl/7,75399,24640641,polska-coraz-blizej-przegranej-w-tsue.html"
300,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24640344,men-chce-nazwisk-strajkujacych-nauczycieli-znp-to-nielegalne.html"
301,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24640221,nauczyciele-zalewska-klamie-ze-nie-sa-tworzone-listy.html"
302,"http://sosnowiec.wyborcza.pl/sosnowiec/7,93867,24640354,strajk-nauczycieli-maturzysci-nie-ukoncza-szkoly-bo-nie-ma.html"
303,"http://wyborcza.pl/7,75399,24640077,szef-wikileaks-julian-assange-aresztowany.html"
304,"http://wyborcza.pl/7,75399,24639845,bogata-niegdys-wenezuela-wsrod-czterech-najbiedniejszych-krajow.html"
305,"http://gliwice.wyborcza.pl/gliwice/7,95519,24639960,strajk-nauczycieli-przyniosl-nieoczekiwany-efekt-ruch-samochodow.html"
306,"http://wyborcza.pl/7,155287,24639700,specjalista-od-ojca-pio-przestanie-szefowac-informatykom-na.html"
307,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24639697,w-tej-szkole-egzamin-sie-nie-odbyl-kuratorium-zapowiada-kontrole.html"
308,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24639630,jan-rulewski-odchodzi-z-klubu-po-to-juz-drugi-raz.html"
309,"http://katowice.wyborcza.pl/katowice/7,35063,24639631,szpital-odmowil-przyjecia-pacjentki-trzy-dni-pozniej-kobieta.html"
310,"http://plock.wyborcza.pl/plock/7,35681,24639453,eryk-s-byly-senator-zatrzymany-przez-cba-zarzut-udzial.html"
311,"http://opole.wyborcza.pl/opole/7,35086,24637011,strajk-nauczycieli-zakonnica-z-opola-ma-beke-ze-strajkujacych.html"
312,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24636390,gra-o-tron-na-43-osoby-w-stodole-the-freeborn-brothers-przed.html"
313,"http://katowice.wyborcza.pl/katowice/7,35063,24639445,strajk-nauczycieli-egzaminy-zaczely-sie-bez-zaklocen-ale-w.html"
314,"http://wyborcza.pl/7,75400,24634915,ogromne-pluskwiaki-ktore-poluja-na-ryby-weze-zolwie-a-nawet.html"
315,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24637010,gang-wlamywaczy-rozbity-pladrowali-luksusowe-wille-w-calym.html"
316,"http://warszawa.wyborcza.pl/warszawa/7,54420,24639252,dwoch-mezczyzn-wskoczylo-z-mostu-do-wisly-jeden-z-siekierkowskiego.html"
317,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24638047,drugi-dzien-egzaminow-gimnazjalnych-we-wroclawiu.html"
318,"http://wyborcza.pl/7,75400,24639080,czarne-dziury-wylonily-sie-z-wyobrazni-fizykow-jak-slon-z-kapelusza.html"
319,"http://poznan.wyborcza.pl/poznan/7,36001,24639162,prezydent-z-po-zakazal-marszu-rownosci-w-gnieznie-sad-w-poznaniu.html"
320,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24636714,profesor-bydgoskiej-uczelni-nawolywal-do-zbrodni-groza-mu-trzy.html"
321,"http://warszawa.wyborcza.pl/warszawa/7,54420,24638756,minister-zazadal-pesel-i-strajkujacych-prymitywny-sposob-na.html"
322,"http://wyborcza.pl/7,75399,24639078,brexit-odroczony-do-jesieni.html"
323,"http://wyborcza.pl/7,75517,24637726,miedzynarodowy-booker-2019-tlumaczka-olgi-tokarczuk-kiedy.html"
324,"http://wyborcza.pl/7,154903,24637890,najtwardszy-polski-gornik-mysli-tylko-o-tym-by-jak-najmocniej.html"
325,"http://wyborcza.pl/TylkoZdrowie/7,157387,24637840,pogoda-czwartek-11-kwietnia-2019-r.html"
326,"http://wyborcza.pl/7,75399,24637139,modi-czy-gandhi-indie-ida-do-wyborow-wynik-jest-niepewny.html"
327,"http://wyborcza.pl/7,155287,24636715,bez-diesla-cierpi-klimat-nowe-auta-w-ue-wypuszczaja-coraz-wiecej.html"
328,"http://wyborcza.pl/7,155287,24630199,przelomowy-wyrok-najem-okazjonalny-to-nie-dzialalnosc-gospodarcza.html"
329,"http://wyborcza.pl/7,75398,24638491,sadurski-profesor-scigany-przez-pis-jako-czlowiek-dorosly.html"
330,"http://lodz.wyborcza.pl/lodz/7,35137,24638997,siatkarska-liga-mistrzow-bez-polakow-pge-skra-belchatow-i-perugia.html"
331,"http://wyborcza.pl/7,154903,24638998,liga-mistrzow-roztanczony-ajax-zremisowal-z-juventusem.html"
332,"http://warszawa.wyborcza.pl/warszawa/7,54420,24638902,kilka-tysiecy-osob-przed-palacem-prezydenckim-w-rocznice-katastrofy.html"
333,"http://wyborcza.pl/7,75398,24638534,jaroslaw-kaczynski-w-dziewiata-rocznice-katastrofy-smolenskiej.html"
334,"http://wyborcza.pl/7,75398,24638498,strajk-nauczycieli-dzien-trzeci-egzamin-z-ksiedzem-i-telefonem.html"
335,"http://wyborcza.pl/7,75398,24638390,nowi-sedziowie-sn-odpowiedzieli-na-pytania-ktore-sami-sobie.html"
336,"http://warszawa.wyborcza.pl/warszawa/7,54420,24638242,zakatowal-roberta-brylewskiego-wczesniej-spotkal-sie-z-prostytutka.html"
337,"http://wyborcza.pl/7,101707,24638032,10-minut-nieznanych-zdjec-z-getta-warszawskiego-w-nowym-dokumencie.html"
338,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24637731,trening-z-koszykarska-legenda-slaska-cristiano-ronaldo-i-lewandowski.html"
339,"http://warszawa.wyborcza.pl/warszawa/7,54420,24638225,marsz-solidarnych-2010-w-rocznice-katastrofy-smolenskiej-ani.html"
340,"http://wyborcza.pl/7,75399,24638073,szczyt-ue-w-brukseli-na-kiedy-przeniesc-brexit.html"
341,"http://wyborcza.pl/7,154903,24638033,hubert-hurkacz-w-krolestwie-rafaela-nadala.html"
342,"http://wyborcza.pl/7,75400,24634723,homo-luzonensis-nowy-gatunek-czlowieka-naukowcy-odkryli-go.html"
343,"http://kielce.wyborcza.pl/kielce/7,47262,24637476,robert-p-skazany-za-oszustwo-bankowe-skad-na-jego-koncie-znalazlo.html"
344,"http://wyborcza.pl/7,75398,24637939,lodzki-drukarz-kontra-lgbt-sedzia-tk-ma-orzekac-w-tej-sprawie.html"
345,"http://warszawa.wyborcza.pl/warszawa/7,54420,24637839,koniec-negocjacji-taksowkarzy-z-rzadem-ale-padlo-haslo-wszyscy.html"
346,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24637675,rmf-ponad-300-osob-odeszlo-z-solidarnosci-na-pomorzu-ci.html"
347,"http://gliwice.wyborcza.pl/gliwice/7,95519,24636239,nauczycielce-z-pyskowic-lekarze-proponowali-leczenie-psychiatryczne.html"
348,"http://wyborcza.pl/7,75399,24637730,trump-szykuje-sie-do-zaostrzenia-polityki-imigracyjnej-zaczal.html"
349,"http://wyborcza.pl/7,154903,24637551,los-angeles-lakers-utracili-magie.html"
350,"http://krakow.wyborcza.pl/krakow/7,44425,24637828,kurator-nowak-o-sms-ach-czlonkow-znp-ja-sie-tym-brzydze-znp.html"
351,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24635632,ksiadz-atakuje-nauczycieli-lewakow-dlaczego-mamy-was.html"
352,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24637757,w-komisjach-siedzieli-katecheci-i-lesnicy-oddali-przysluge.html"
353,"http://wyborcza.pl/7,155287,24637714,shell-nie-zbuduje-z-gazpromem-baltyckiego-terminalu-lng.html"
354,"http://warszawa.wyborcza.pl/warszawa/7,54420,24637568,fraszka-w-gimnazjalistow-jakas-laska-u-mnie-zglosila-ze-nie.html"
355,"http://wyborcza.pl/7,75399,24637663,kolumbia-prezydent-chce-zerwac-pokoj-z-farc.html"
356,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24637422,egzaminy-gimnazjalne-na-dolnym-slasku-odbyly-sie-we-wszystkich.html"
357,"http://wyborcza.pl/7,154903,24637513,liga-mistrzow-przeklenstwo-pepa-guardioli.html"
358,"http://kielce.wyborcza.pl/kielce/7,47262,24637511,strajk-nauczycieli-z-protestu-wycofalo-sie-ponad-70-szkol-i.html"
359,"http://poznan.wyborcza.pl/poznan/7,36001,24637063,prezydent-z-po-zakazal-marszu-rownosci-w-gnieznie-sprawa-trafila.html"
360,"http://krakow.wyborcza.pl/krakow/7,44425,24637441,kryzys-w-wiosnie-rmf-policja-weszla-do-mieszkania-ks-jacka.html"
361,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24636544,zleceniodawcy-zabojstwa-prostytutki-w-danii-zatrzymani-gang.html"
362,"http://wyborcza.pl/7,75398,24637321,gerald-birgfellner-chce-pociagniecia-prokurator-renaty-spiewak.html"
363,"http://wyborcza.pl/7,155287,24636346,bcc-o-strajku-nauczycieli-jesli-nie-dojdzie-do-porozumienia.html"
364,"http://wyborcza.pl/7,75399,24637064,dalajlama-w-szpitalu-duchowy-przywodca-tybetanczykow-ma-infekcje.html"
365,"http://krakow.wyborcza.pl/krakow/7,44425,24637089,ponad-2-tysiace-zl-kary-dla-dorozkarza-za-przewozenie-polnagich.html"
366,"http://krakow.wyborcza.pl/krakow/7,44425,24636839,nauczyciele-z-liceum-w-ktorym-pracowala-agata-duda-jestesmy.html"
367,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24636755,miejskie-przedszkole-popiera-strajk-ale-wraca-do-pracy-chcemy.html"
368,"http://lodz.wyborcza.pl/lodz/7,35136,24636161,dzieci-na-sesji-rady-miasta-wsparcie-strajku-czy-polityczne.html"
369,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24636472,senator-rulewski-kaczynski-i-morawiecki-doprowadzili-do-wrzenia.html"
370,"http://wyborcza.pl/7,75399,24636907,okolice-zniszczonej-przez-tsunami-i-radioaktywne-skazenie-fukushimy.html"
371,"http://wyborcza.pl/7,155287,24636265,trwaja-negocjacje-rzadu-i-taksowkarzy-porozumienie-stanelo.html"
372,"http://poznan.wyborcza.pl/poznan/7,36001,24636146,wybory-do-europarlamentu-kukiz-nie-chce-burmistrza-a-szejnfeld.html"
373,"http://krakow.wyborcza.pl/krakow/7,44425,24636432,egzaminator-krzyczal-do-strajkujacych-precz-z-komuna-ci.html"
374,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24636402,lekarz-rezydent-nauczyciele-potrafia-protestowac-lekarze.html"
375,"http://poznan.wyborcza.pl/poznan/7,36001,24636299,strajk-nauczycieli-lancuch-swiatla-z-wykrzyknikiem-w-czwartek.html"
376,"http://wyborcza.pl/7,75400,24635821,za-chwile-zobaczymy-pierwsze-zdjecie-czarnej-dziury-to-wydarzenie.html"
377,"http://plock.wyborcza.pl/plock/7,35681,24634970,egzamin-gimnazjalny-w-plocku-prawie-wszyscy-czlonkowie-11-komisji.html"
378,"http://warszawa.wyborcza.pl/warszawa/7,54420,24636471,co-zaskoczylo-na-egzaminie-gimnazjalnym-pytanie-o-podatki.html"
379,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24636219,dyrektor-nie-wpuscil-do-szkoly-strajkujacych-nauczycieli-chcieli.html"
380,"http://wyborcza.pl/7,155287,24636176,ue-uzgodnila-zblizenie-z-chinami-wspolny-front-przeciw-usa.html"
381,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24636268,w-dniu-marszu-rownosci-prawica-organizuje-marsz-normalnosci.html"
382,"http://warszawa.wyborcza.pl/warszawa/7,54420,24636165,krakowskie-przedmiescie-z-zasiekami-ktoredy-mam-przejsc-niktoredy.html"
383,"http://sosnowiec.wyborcza.pl/sosnowiec/7,93867,24636141,strajk-nauczycieli-dyrektor-iv-lo-w-sosnowcu-nie-wiem-czy.html"
384,"http://poznan.wyborcza.pl/poznan/7,36001,24635800,proces-uczestnikow-protestu-pod-biurem-pis-swiadkowie-potwierdzaja.html"
385,"http://wyborcza.pl/7,75399,24636042,jeden-z-najbardziej-oryginalnych-ssakow-swiata-na-granicy-wyginiecia.html"
386,"http://szczecin.wyborcza.pl/szczecin/7,34939,24635599,byla-symbolem-strajku-nauczycieli-w-nadmorskim-kurorcie-i-znikla.html"
387,"http://kielce.wyborcza.pl/kielce/7,47262,24635958,strajk-nauczycieli-policjanci-weszli-do-szkol-to-zwykle-dzialania.html"
388,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24635734,technik-prosektorium-legnickiego-szpitala-mial-obmacywac-zmarle.html"
